"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"Black 1.sav @ [02] (BOX 2)-15: 0045 - VILEPLUME - F72A2714A79B.pk5","VILEPLUME","Vileplume","Lonely","M","4113","Water","Chlorophyll","Absorb","Sweet Scent","Sleep Powder","Stun Spore","(None)","72","46","39","57","51","31","Poké Transfer","(None)","Ultra Ball","SEAN","Sapphire","English","True","2714A79B","2714A79B","20","3","1","30","21","16","9321","23","0","2","8","0","4","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","23","0","False","False","False","False","47942","55818","3113","25","20","15","30","0","0","0","0","(None)","(None)","(None)","(None)","63274","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-16: 0046 - PARAS - DB56BA647A7A.pk5","PARAS","Paras","Bold","F","6147","Ground","Effect Spore","Scratch","(None)","(None)","(None)","(None)","21","12","12","10","12","8","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","BA647A7A","BA647A7A","23","14","1","6","8","5","216","6","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","6","0","False","False","False","False","27719","26186","321","35","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","56150","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-17: 0047 - PARASECT - 985F152F50E8.pk5","PARASECT","Parasect","Modest","M","2232","Psychic","Effect Spore","Stun Spore","Poison Powder","Leech Life","Spore","(None)","78","60","56","52","56","24","Poké Transfer","(None)","Safari Ball","RED","FireRed","English","True","152F50E8","152F50E8","8","18","11","25","11","6","27000","30","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","30","0","False","False","False","False","27719","26186","321","30","35","15","15","0","0","0","0","(None)","(None)","(None)","(None)","39007","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-18: 0048 - VENONAT - 2C532E585260.pk5","VENONAT","Venonat","Quiet","F","3975","Fighting","Compound Eyes","Tackle","Disable","Foresight","(None)","(None)","21","10","10","11","11","9","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","2E585260","2E585260","13","0","14","24","14","14","125","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","5","0","False","False","False","False","27719","26186","321","35","20","40","0","0","0","0","0","(None)","(None)","(None)","(None)","11347","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-19: 0049 - VENOMOTH - 5CF8AC7CFE74.pk5","VENOMOTH","Venomoth","Docile","F","2625","Ghost","Shield Dust","Gust","Leech Life","Confusion","Stun Spore","(None)","85","45","50","67","54","67","Poké Transfer","(None)","Safari Ball","RED","FireRed","English","True","AC7CFE74","AC7CFE74","3","0","27","21","8","23","31891","31","3","8","6","9","5","3","0","0","0","0","0","0","N/A","-1","1","0","0","0","31","0","False","False","False","False","27719","26186","321","35","15","25","30","0","0","0","0","(None)","(None)","(None)","(None)","23800","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-20: 0050 - DIGLETT - FE67AE755640.pk5","DIGLETT","Diglett","Lonely","F","7942","Poison","Sand Veil","Sand Attack","Scratch","Growl","Magnitude","(None)","30","29","15","19","19","39","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","AE755640","AE755640","6","31","30","18","2","27","4096","16","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","16","0","False","False","False","False","27719","26186","321","15","35","40","30","0","0","0","0","(None)","(None)","(None)","(None)","65127","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-21: 0051 - DUGTRIO - 476B4A46F214.pk5","DUGTRIO","Dugtrio","Lonely","F","5898","Steel","Sand Veil","Scratch","Growl","Magnitude","Dig","(None)","62","56","30","37","47","72","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","4A46F214","4A46F214","31","13","15","23","22","13","18041","26","2","19","1","4","2","34","0","0","0","0","0","0","N/A","-1","1","0","0","0","26","0","False","False","False","False","27719","26186","321","35","40","30","10","0","0","0","0","(None)","(None)","(None)","(None)","18283","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-22: 0052 - MEOWTH - 9B0499470554.pk5","MEOWTH","Meowth","Bashful","F","4994","Rock","Pickup","Scratch","Growl","(None)","(None)","(None)","19","10","9","10","9","14","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","99470554","99470554","1","26","28","21","10","14","125","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","5","0","False","False","False","False","27719","26186","321","35","40","0","0","0","0","0","0","(None)","(None)","(None)","(None)","39684","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-23: 0053 - PERSIAN - 2AA334EBAAF9.pk5","PERSIAN","Persian","Hasty","M","5058","Bug","Limber","Scratch","Growl","Feint Attack","Pay Day","(None)","76","53","37","49","46","81","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","34EBAAF9","34EBAAF9","1","22","8","21","12","9","26455","29","3","17","2","11","3","2","0","0","0","0","0","0","N/A","-1","0","0","0","0","29","0","False","False","False","False","27719","26186","321","35","40","20","20","0","0","0","0","(None)","(None)","(None)","(None)","10915","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-24: 0054 - PSYDUCK - B46E7C39D792.pk5","PSYDUCK","Psyduck","Sassy","M","5493","Ground","Damp","Water Sport","Scratch","Tail Whip","(None)","(None)","21","11","10","11","12","9","Poké Transfer","(None)","Poké Ball","SEAN","Sapphire","English","True","7C39D792","7C39D792","28","17","23","4","26","5","125","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","47942","55818","3113","15","35","30","0","0","0","0","0","(None)","(None)","(None)","(None)","46190","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-25: 0055 - GOLDUCK - ABC59462F9EB.pk5","GOLDUCK","Golduck","Hardy","M","3505","Fighting","Cloud Nine","Tail Whip","Disable","Confusion","Screech","(None)","108","68","60","70","68","70","Poké Transfer","(None)","Safari Ball","SEAN","Sapphire","English","True","9462F9EB","9462F9EB","28","18","3","2","26","22","39797","34","11","22","13","1","10","4","0","0","0","0","0","0","N/A","-1","0","0","0","0","34","0","False","False","False","False","47942","55818","3113","30","20","25","40","0","0","0","0","(None)","(None)","(None)","(None)","43973","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-26: 0056 - MANKEY - 9D75D328E5BD.pk5","MANKEY","Mankey","Naughty","M","1746","Bug","Vital Spirit","Scratch","Leer","(None)","(None)","(None)","19","15","10","9","8","12","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","D328E5BD","D328E5BD","4","21","31","23","8","4","125","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","27719","26186","321","35","30","0","0","0","0","0","0","(None)","(None)","(None)","(None)","40309","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-27: 0057 - PRIMEAPE - C02D64B5C357.pk5","PRIMEAPE","Primeape","Careful","F","5372","Water","Vital Spirit","Scratch","Leer","Seismic Toss","Karate Chop","(None)","80","78","50","38","52","71","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","64B5C357","64B5C357","4","27","31","6","5","0","27485","30","11","35","10","9","5","130","0","0","0","0","0","0","N/A","-1","1","0","0","0","30","0","False","False","False","False","27719","26186","321","35","30","20","25","0","0","0","0","(None)","(None)","(None)","(None)","49197","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-28: 0058 - GROWLITHE - 0E7B4C9FCB8B.pk5","GROWLITHE","Growlithe","Sassy","M","4322","Fighting","Flash Fire","Bite","Roar","(None)","(None)","(None)","20","12","9","12","12","9","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","4C9FCB8B","4C9FCB8B","6","4","8","6","20","14","156","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","27719","26186","321","25","20","0","0","0","0","0","0","(None)","(None)","(None)","(None)","3707","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-29: 0059 - ARCANINE - 4CB78E64C350.pk5","ARCANINE","Arcanine","Sassy","M","2470","Poison","Intimidate","Flame Wheel","Bite","(None)","(None)","(None)","282","242","182","215","174","191","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","8E64C350","8E64C350","23","20","12","6","2","19","900686","89","15","111","111","122","48","103","0","0","0","0","0","0","N/A","-1","0","0","0","0","89","0","False","False","False","False","27719","26186","321","25","25","0","0","0","0","0","0","(None)","(None)","(None)","(None)","19639","70","1","1","1","2020","5","27"
"Black 1.sav @ [02] (BOX 2)-30: 0060 - POLIWAG - A325B9776928.pk5","POLIWAG","Poliwag","Naive","F","6667","Water","Water Absorb","Bubble","(None)","(None)","(None)","(None)","19","11","9","10","9","15","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","B9776928","B9776928","3","28","14","24","21","19","135","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","5","0","False","False","False","False","27719","26186","321","30","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","41765","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-01: 0061 - POLIWHIRL - 4652405E3160.pk5","POLIWHIRL","Poliwhirl","Careful","F","3623","Rock","Water Absorb","Bubble","Hypnosis","Water Gun","Double Slap","(None)","75","42","42","28","34","52","Poké Transfer","(None)","Ultra Ball","RED","FireRed","English","True","405E3160","405E3160","21","15","14","7","0","2","14803","26","3","6","6","2","4","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","26","0","False","False","False","False","27719","26186","321","30","20","25","10","0","0","0","0","(None)","(None)","(None)","(None)","18002","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-02: 0062 - POLIWRATH - B420F9B3D7E8.pk5","POLIWRATH","Poliwrath","Hardy","M","1483","Poison","Water Absorb","Bubble","Hypnosis","Water Gun","Double Slap","(None)","89","59","59","50","59","47","Poké Transfer","(None)","Ultra Ball","RED","FireRed","English","True","F9B3D7E8","F9B3D7E8","3","25","6","24","16","13","17247","28","3","1","2","2","2","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","28","0","False","False","False","False","27719","26186","321","30","20","25","10","0","0","0","0","(None)","(None)","(None)","(None)","46112","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-03: 0063 - ABRA - 26B7E2FE5ADE.pk5","ABRA","Abra","Sassy","M","5892","Dark","Synchronize","Teleport","Psychic","(None)","(None)","(None)","18","8","6","16","12","13","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","E2FE5ADE","E2FE5ADE","11","21","3","27","25","31","135","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","27719","26186","321","20","10","0","0","0","0","0","0","(None)","(None)","(None)","(None)","9911","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-04: 0064 - KADABRA - 178C0DE846D5.pk5","KADABRA","Kadabra","Bashful","M","2407","Psychic","Inner Focus","Teleport","Psychic","(None)","(None)","(None)","50","23","17","55","37","52","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","0DE846D5","0DE846D5","23","21","0","13","23","26","5460","20","3","1","2","2","2","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","20","0","False","False","False","False","27719","26186","321","20","10","0","0","0","0","0","0","(None)","(None)","(None)","(None)","6028","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-05: 0065 - ALAKAZAM - 4B3B812D32CD.pk5","ALAKAZAM","Alakazam","Naive","M","5756","Water","Inner Focus","Psychic","Recover","Psybeam","Teleport","(None)","252","170","133","305","177","301","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","812D32CD","812D32CD","23","18","20","16","23","19","1003488","98","57","204","87","84","13","65","0","0","0","0","0","0","N/A","-1","0","0","0","0","98","0","False","False","False","False","27719","26186","321","16","10","20","20","3","0","0","0","(None)","(None)","(None)","(None)","19259","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-06: 0066 - MACHOP - 88B3C967B8CB.pk5","MACHOP","Machop","Docile","M","3637","Bug","Guts","Low Kick","Leer","(None)","(None)","(None)","22","14","11","8","9","9","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","C967B8CB","C967B8CB","11","21","25","7","14","14","135","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","27719","26186","321","20","30","0","0","0","0","0","0","(None)","(None)","(None)","(None)","34995","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-07: 0067 - MACHOKE - 03631A6881F1.pk5","MACHOKE","Machoke","Hardy","M","4979","Rock","Guts","Seismic Toss","Leer","Focus Energy","Karate Chop","(None)","85","67","52","42","43","36","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","1A6881F1","1A6881F1","11","21","28","31","16","24","18705","28","3","8","6","9","5","3","0","0","0","0","0","0","N/A","-1","0","0","0","0","28","0","False","False","False","False","27719","26186","321","20","30","30","25","0","0","0","0","(None)","(None)","(None)","(None)","867","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-08: 0068 - MACHAMP - 9816A14F3FFB.pk5","MACHAMP","Machamp","Quirky","M","5078","Poison","Guts","Seismic Toss","Leer","Focus Energy","Karate Chop","(None)","101","91","60","47","60","43","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","A14F3FFB","A14F3FFB","26","26","23","8","14","17","23573","30","3","8","6","9","5","3","0","0","0","0","0","0","N/A","-1","0","0","0","0","30","0","False","False","False","False","27719","26186","321","20","30","30","25","0","0","0","0","(None)","(None)","(None)","(None)","38934","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-09: 0069 - BELLSPROUT - 01BE82F8425B.pk5","BELLSPROUT","Bellsprout","Calm","F","6164","Rock","Chlorophyll","Vine Whip","(None)","(None)","(None)","(None)","20","10","8","12","9","9","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","82F8425B","82F8425B","11","9","6","15","20","14","135","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","5","0","False","False","False","False","27719","26186","321","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","446","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-10: 0070 - WEEPINBELL - B61F400BB7D9.pk5","WEEPINBELL","Weepinbell","Timid","M","7930","Electric","Chlorophyll","Acid","Growth","Wrap","Sleep Powder","(None)","73","49","36","55","33","38","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","400BB7D9","400BB7D9","24","21","24","31","21","12","12403","25","3","6","6","2","4","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","25","0","False","False","False","False","27719","26186","321","30","40","20","15","0","0","0","0","(None)","(None)","(None)","(None)","46623","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-11: 0071 - VICTREEBEL - 15E1AFEF8F4A.pk5","VICTREEBEL","Victreebel","Hasty","F","1044","Rock","Chlorophyll","Vine Whip","Growth","Acid","Sleep Powder","(None)","74","57","36","57","36","45","Poké Transfer","(None)","Poké Ball","GREEN","LeafGreen","English","True","AFEF8F4A","AFEF8F4A","7","9","24","19","12","12","11691","24","3","1","2","2","2","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","24","1","False","False","False","False","9896","10540","496","15","40","30","15","0","0","0","0","(None)","(None)","(None)","(None)","5601","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-12: 0072 - TENTACOOL - 7E516AAEF95C.pk5","TENTACOOL","Tentacool","Gentle","F","4734","Water","Clear Body","Return","(None)","(None)","(None)","(None)","50","26","20","28","50","37","Poké Transfer","(None)","Ultra Ball","Ethan","SoulSilver","English","True","6AAEF95C","6AAEF95C","20","28","20","18","7","21","10901","20","2","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","20","0","False","False","False","False","48623","50082","4041","20","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","32337","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-13: 0073 - TENTACRUEL - 1BC66FE9708B.pk5","TENTACRUEL","Tentacruel","Hardy","M","1004","Ice","Liquid Ooze","Bubble Beam","Supersonic","Constrict","Acid","(None)","97","51","48","55","81","71","Poké Transfer","(None)","Great Ball","SEAN","Sapphire","English","True","6FE9708B","6FE9708B","20","5","8","3","5","15","37535","31","11","22","13","1","10","4","0","0","0","0","0","0","N/A","-1","0","0","0","0","31","0","False","False","False","False","47942","55818","3113","20","20","35","30","0","0","0","0","(None)","(None)","(None)","(None)","7110","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-14: 0074 - GEODUDE - 19FDC3E9ECFC.pk5","GEODUDE","Geodude","Lonely","M","1506","Psychic","Rock Head","Magnitude","Self-Destruct","(None)","(None)","(None)","60","56","52","25","21","16","Poké Transfer","(None)","Premier Ball","Ethan","SoulSilver","English","True","C3E9ECFC","C3E9ECFC","21","25","12","21","7","4","12679","25","6","9","6","6","0","11","0","0","0","0","0","0","N/A","-1","0","0","0","0","25","0","False","False","False","False","48623","50082","4041","30","5","0","0","0","0","0","0","(None)","(None)","(None)","(None)","6653","70","1","1","1","2020","5","27"
"Black 1.sav @ [03] (BOX 3)-15: 0075 - GRAVELER - 0A3A32CDC760.pk5","GRAVELER","Graveler","Calm","F","7861","Bug","Rock Head","Tackle","Defense Curl","Magnitude","Rock Throw","(None)","65","52","70","30","38","26","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","32CDC760","32CDC760","11","21","29","11","30","14","12403","25","3","6","6","2","4","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","25","0","False","False","False","False","27719","26186","321","35","40","30","15","0","0","0","0","(None)","(None)","(None)","(None)","2618","70","1","1","1","2020","5","27"
